place_id,external_id,author,rating,text,published_at
sim_tap_room,tick_sim_tap_room_1c1dbc416c9a,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-04-30T21:56:45.631878+00:00
sim_tap_room,tick_sim_tap_room_ac9b5754946b,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-04-30T21:56:45.631878+00:00
sim_tap_room,tick_sim_tap_room_b379bf0ea913,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-04-30T21:56:45.631878+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_97714b6cb0ae,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-04-30T22:55:52.763251+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_c2c720698811,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-04-30T22:55:52.763251+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_faa6e3483041,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-04-30T22:55:52.763251+00:00
sim_beer_garden,tick_sim_beer_garden_1e91f5aee827,Erez Bar,4,Regular haunt for us. Not the most adventurous tap list but reliably good.,2026-04-30T22:56:08.540678+00:00
sim_beer_garden,tick_sim_beer_garden_21ccfbae88b8,Avi Stern,5,Magical atmosphere on a warm night. Staff are genuinely friendly and the garden is immaculate.,2026-04-30T22:56:08.540678+00:00
sim_beer_garden,tick_sim_beer_garden_5fa8a0050f9e,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-04-30T22:56:08.540678+00:00
sim_tap_room,tick_sim_tap_room_316ecd0887cc,Amir Sagi,5,"24 taps, all rotating, all excellent. This is the only craft beer bar that really gets it in Tel Aviv.",2026-04-30T22:56:25.917196+00:00
sim_tap_room,tick_sim_tap_room_68a71f5406b5,Shani Cohen,5,The barrel-aged stout they had last week was the best beer I've had in years. Staff know their stuff.,2026-04-30T22:56:25.917196+00:00
sim_tap_room,tick_sim_tap_room_ae57787d7ae0,Rafi Levi,5,If you care about craft beer this is your place. They import rare stuff you genuinely can't find elsewhere.,2026-04-30T22:56:25.917196+00:00
sim_tap_room,tick_sim_tap_room_bf941a7d72db,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-04-30T22:56:25.917196+00:00
sim_tap_room,tick_sim_tap_room_e8869168aeba,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-30T22:56:25.917196+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_50302e6ca77e,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-04-30T23:55:06.934549+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_6333c40b9628,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-04-30T23:55:06.934549+00:00
sim_beer_garden,tick_sim_beer_garden_08f5dbf7b35c,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-04-30T23:55:27.226950+00:00
sim_beer_garden,tick_sim_beer_garden_b13695d4257e,Neta Gold,4,The garden in the evening is beautiful. Service is friendly if a little slow.,2026-04-30T23:55:27.226950+00:00
sim_beer_garden,tick_sim_beer_garden_dc923d00d4c1,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-04-30T23:55:27.226950+00:00
sim_tap_room,tick_sim_tap_room_0322f97d8690,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-04-30T23:55:43.793439+00:00
sim_tap_room,tick_sim_tap_room_9da0481a0b4a,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-04-30T23:55:43.793439+00:00
sim_tap_room,tick_sim_tap_room_c7734bf6feb7,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-04-30T23:55:43.793439+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_016d2c5d7a25,Yarden Cohen,5,"Came for one beer, stayed for three. The seasonal sour was outstanding.",2026-05-01T03:29:00.458292+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_048fa34ed806,Michal Saar,5,"The sampler board is the move for a first visit. Five styles, all excellent, good value.",2026-05-01T03:29:00.458292+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_0496a8c7348c,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-05-01T03:29:00.458292+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_67d598b10b7b,Adi Ben-Shahar,5,"Quiet Monday evening, bartender talked me through six taps. Left knowing a lot more about beer.",2026-05-01T03:29:00.458292+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_6fd595446d20,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-05-01T03:29:00.458292+00:00
sim_beer_garden,tick_sim_beer_garden_353edfd6505f,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-05-01T03:29:18.209099+00:00
sim_beer_garden,tick_sim_beer_garden_d88ae9dd86a1,Limor Raz,4,Solid neighborhood bar elevated by the outdoor area. The burger + pale ale is the combo.,2026-05-01T03:29:18.209099+00:00
sim_beer_garden,tick_sim_beer_garden_ec6f0e036acb,Boaz Ofer,3,"Overpriced for what it is. You're paying for the garden, not the beer quality.",2026-05-01T03:29:18.209099+00:00
sim_tap_room,tick_sim_tap_room_93531cb17844,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-01T03:29:35.531235+00:00
sim_tap_room,tick_sim_tap_room_9e9b4180ee94,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T03:29:35.531235+00:00
sim_tap_room,tick_sim_tap_room_d3d7bd458e15,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-01T03:29:35.531235+00:00
sim_tap_room,tick_sim_tap_room_dfb2126d5d34,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-01T03:29:35.531235+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_0c3ccaafc7de,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-05-01T06:27:03.379410+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_0e98e3ce51ca,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-05-01T06:27:03.379410+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_a0b4a0137e28,Gal Peretz,5,My friends think I work here because I keep recommending it. The stout is life-changing.,2026-05-01T06:27:03.379410+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_d482f5a1e438,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-05-01T06:27:03.379410+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_fd77756b9388,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-01T06:27:03.379410+00:00
sim_beer_garden,tick_sim_beer_garden_615330c3b15e,Nurit Ben-David,5,"Perfect for a first date — beautiful setting, relaxed pace, good drink list.",2026-05-01T06:27:20.294340+00:00
sim_beer_garden,tick_sim_beer_garden_7f40b671b239,Neta Gold,4,The garden in the evening is beautiful. Service is friendly if a little slow.,2026-05-01T06:27:20.294340+00:00
sim_beer_garden,tick_sim_beer_garden_c358961ba00d,Hila Ohayon,5,"Took my team here for a celebration. Big tables, great service, everyone was happy.",2026-05-01T06:27:20.294340+00:00
sim_tap_room,tick_sim_tap_room_0c96d5f0103c,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-01T06:27:40.506124+00:00
sim_tap_room,tick_sim_tap_room_752eefd5e0d1,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T06:27:40.506124+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_12000d4e34b1,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-05-01T08:29:55.197328+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_1d8217022ac4,Ran Ofer,5,Outdoor seating on a warm evening with a cold craft lager. Tel Aviv at its finest.,2026-05-01T08:29:55.197328+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_48b7f65be831,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-05-01T08:29:55.197328+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_6e8ed813a629,Michal Saar,5,"The sampler board is the move for a first visit. Five styles, all excellent, good value.",2026-05-01T08:29:55.197328+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_ba8574a82ffc,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-05-01T08:29:55.197328+00:00
sim_beer_garden,tick_sim_beer_garden_7e3e544e7e17,Sari Ben-Zion,2,Beer arrived warm twice. Beautiful space but execution needs work.,2026-05-01T08:30:12.307859+00:00
sim_beer_garden,tick_sim_beer_garden_8e530f9e35cc,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-05-01T08:30:12.307859+00:00
sim_tap_room,tick_sim_tap_room_2138fa3d3af5,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-01T08:30:30.534972+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_09546bfa657c,Nadav Shapiro,4,Great discovery. The flight of four is perfect for exploring without committing to a pint.,2026-05-01T10:08:48.778701+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_2f4b3788b779,Tali Sela,3,Nice place but quite loud. Hard to hold a conversation at peak hours.,2026-05-01T10:08:48.778701+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_826c3051f82a,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-05-01T10:08:48.778701+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_8d919bd87fc0,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-05-01T10:08:48.778701+00:00
sim_beer_garden,tick_sim_beer_garden_beea979d59b3,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-05-01T10:09:10.728166+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_267cfd8b6e3e,Benny Har,3,"Decent selection, nothing extraordinary. Prices are on the high side for the area.",2026-05-01T11:39:16.626927+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_bbe4b9023ab5,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-05-01T11:39:16.626927+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_fda77656951c,Dana Freed,4,"Great spot, gets crowded on weekends but the quality is consistent. Love the rotating taps.",2026-05-01T11:39:16.626927+00:00
sim_beer_garden,tick_sim_beer_garden_4cef17d176dd,Yael Gross,3,Nice on a weekday. Packed and hard to find a seat on weekends.,2026-05-01T11:39:30.239311+00:00
sim_tap_room,tick_sim_tap_room_a82538c6900b,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-01T11:39:43.776626+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_23a08ad17afe,Nadav Shapiro,4,Great discovery. The flight of four is perfect for exploring without committing to a pint.,2026-05-01T13:19:57.459871+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_49633cf8f307,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-05-01T13:19:57.459871+00:00
sim_tap_room,tick_sim_tap_room_0e657ee6c77d,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T13:20:14.642107+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_a09eae93c6f3,Rami Dor,2,Too crowded and too loud. Had to shout to order. Beer was fine but the experience wasn't.,2026-05-01T14:36:51.877949+00:00
sim_tap_room,tick_sim_tap_room_8898a67da816,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-01T14:37:07.472683+00:00
sim_tap_room,tick_sim_tap_room_addc5be5639e,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T14:37:07.472683+00:00
sim_tap_room,tick_sim_tap_room_e072cb997520,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-01T14:37:07.472683+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_4d86df95f81b,Keren Ziv,3,Waited 15 minutes for a drink on a Friday. Beer was worth it but the wait was frustrating.,2026-05-01T15:58:21.593936+00:00
sim_beer_garden,tick_sim_beer_garden_76adba5750ff,Yael Gross,3,Nice on a weekday. Packed and hard to find a seat on weekends.,2026-05-01T15:58:40.574089+00:00
sim_tap_room,tick_sim_tap_room_19f8f09512ea,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-01T15:58:56.846257+00:00
sim_tap_room,tick_sim_tap_room_30de26a066f1,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-01T15:58:56.846257+00:00
sim_tap_room,tick_sim_tap_room_6f07f66a4b7c,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-01T15:58:56.846257+00:00
sim_tap_room,tick_sim_tap_room_df2c0338cef2,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T15:58:56.846257+00:00
sim_beer_garden,tick_sim_beer_garden_a16b07995bdc,Yael Gross,3,Nice on a weekday. Packed and hard to find a seat on weekends.,2026-05-01T17:07:12.970354+00:00
sim_tap_room,tick_sim_tap_room_0152de2d84d1,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-01T17:07:30.659953+00:00
sim_tap_room,tick_sim_tap_room_412fb62fc479,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-01T17:07:30.659953+00:00
sim_tap_room,tick_sim_tap_room_4828a4cedcf9,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T17:07:30.659953+00:00
sim_tap_room,tick_sim_tap_room_bf31291e899f,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-01T17:07:30.659953+00:00
sim_tap_room,tick_sim_tap_room_c898e406ae82,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-01T17:07:30.659953+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_f6efd13377f7,Shai Biton,5,Live jazz on Friday + that porter = perfect evening. Will return weekly.,2026-05-01T18:38:23.890506+00:00
sim_beer_garden,tick_sim_beer_garden_05967a753d3e,Shir Blum,5,Best outdoor bar in the city. We come every Sunday — the brunch + beer combo is a ritual now.,2026-05-01T18:38:40.108923+00:00
sim_beer_garden,tick_sim_beer_garden_0fe3941b2982,Yuval Paz,5,"The garden at sunset is something else. Cold lager, fairy lights, zero stress.",2026-05-01T18:38:40.108923+00:00
sim_beer_garden,tick_sim_beer_garden_73624167d8a2,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-05-01T18:38:40.108923+00:00
sim_tap_room,tick_sim_tap_room_079cac9a0a7f,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_11b5882dddb0,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_365d46402b74,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_54ce80d2eb8f,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_59cb131f648a,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_629d887d7788,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_6667d7a1cc67,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_6af294611cdc,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_6e88341faf06,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_742a4c0a6674,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_7d6391831f22,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_a2290b7cf009,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_a2f2c49a6dd5,Yonit Ziv,5,Consistent quality across every visit. The double IPA is exceptional and the staff are genuine experts.,2026-05-01T18:38:57.392957+00:00
sim_tap_room,tick_sim_tap_room_c19fd38ed4d6,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-01T18:38:57.392957+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_0b6d3427e7cb,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-01T20:05:01.818352+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_ac5eab1ac722,Ofer Mizrahi,4,"Good selection, friendly staff. Slightly pricey but you're paying for curation.",2026-05-01T20:05:01.818352+00:00
sim_beer_garden,tick_sim_beer_garden_0a5a3d947672,Roni Samson,4,Beautiful outdoor setting. Beer selection is mostly mainstream but the atmosphere makes up for it.,2026-05-01T20:05:25.170010+00:00
sim_beer_garden,tick_sim_beer_garden_3be65e308e93,Boaz Ofer,3,"Overpriced for what it is. You're paying for the garden, not the beer quality.",2026-05-01T20:05:25.170010+00:00
sim_beer_garden,tick_sim_beer_garden_508a0e62d639,Dina Koren,3,Pretty place but the beer selection is limited to mainstream brands. Go for the atmosphere.,2026-05-01T20:05:25.170010+00:00
sim_beer_garden,tick_sim_beer_garden_6b1ce6e7d322,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-05-01T20:05:25.170010+00:00
sim_tap_room,tick_sim_tap_room_0dd487daf299,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_34b84a1841e3,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_36f00b93f5d6,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_6c694a342da9,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_721009609748,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_72b827e9342b,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_891b95b20c75,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_8cde5048bbab,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_90f006bd4472,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_a16f8921dee0,Orli Bar,5,Staff recommended a sour I would never have picked myself — it was outstanding. Real expertise here.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_d5f7be648cb4,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_d7e6c7e76511,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_d8f043f0a152,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_e1b7cd63033e,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-01T20:05:45.658488+00:00
sim_tap_room,tick_sim_tap_room_e73fa09afe3a,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-01T20:05:45.658488+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_51fef503fcc6,Ayelet Ron,4,Love the concept — always something on tap I haven't tried. Wish they did more food.,2026-05-01T21:25:17.585160+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_883a0406794a,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-01T21:25:17.585160+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_d44af5afb99d,Liron Ben-Zvi,4,Industrial design and long bar are a vibe. Service is fast even when full.,2026-05-01T21:25:17.585160+00:00
sim_beer_garden,tick_sim_beer_garden_5a122d3aa262,Hila Ohayon,5,"Took my team here for a celebration. Big tables, great service, everyone was happy.",2026-05-01T21:25:33.208400+00:00
sim_beer_garden,tick_sim_beer_garden_6addee6b669c,Nurit Ben-David,5,"Perfect for a first date — beautiful setting, relaxed pace, good drink list.",2026-05-01T21:25:33.208400+00:00
sim_beer_garden,tick_sim_beer_garden_7acb55fbd0ae,Neta Gold,4,The garden in the evening is beautiful. Service is friendly if a little slow.,2026-05-01T21:25:33.208400+00:00
sim_beer_garden,tick_sim_beer_garden_956957871c1c,Kobi Levi,5,The cider is a hidden gem here. Garden is well maintained and vibe is just right.,2026-05-01T21:25:33.208400+00:00
sim_beer_garden,tick_sim_beer_garden_c1090a5dffa3,Yossi Katz,4,Great for groups — big tables and the staff handles crowds well. Wish the tap list were wider.,2026-05-01T21:25:33.208400+00:00
sim_tap_room,tick_sim_tap_room_06b9b3674c0a,Gad Cohen,4,Serious about craft in a way most Tel Aviv bars aren't. Pricey but fair for the curation.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_1a38ad18bb97,Limor Sela,4,Serious craft beer bar. The staff can talk for hours about beer styles. Very knowledgeable.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_248c117302db,Barak Levi,3,"Good selection but pricey. You're paying for the curation, which is fair, but still.",2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_29f0c99744bc,Noam Elul,4,Love the chalkboard tap list. Something new every time. The sour this week is amazing.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_380e14434408,Tali Katz,4,Tiny bar but big on quality. Standing room only on Thursdays but worth the squeeze.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_5874ff37c589,Anat Friedman,3,The beer is excellent but the bar is small and cramped. Hard to get a seat on weekends.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_64fcc1e2e21f,Michal Raz,3,The beer is great but the food menu is very limited. Come for drinks only.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_7e543273943b,Dotan Peretz,5,The chalkboard tap list changes constantly. Something new every visit. The DIPA right now is extraordinary.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_9360d64c9a9e,Yaron Green,4,The flight of four is a great way to explore. Always discover something new here.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_a7e40c4e0aac,Moshe Shaul,5,Raised the bar for craft beer in this city. The session IPA on tap now is brilliant.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_b23e6a4cbc99,Ilan Tzur,1,"Turned away at the door — 'too full'. Couldn't even see inside. Never tried, never will.",2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_b9875c93be47,Inbal Mor,5,"The rotating list keeps me coming back weekly. Never the same beer twice, always excellent.",2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_cc0434c0a544,Ronit Shahar,4,Great beer education — staff will help you find exactly what you're looking for.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_e8a3cc2ebb97,Omer Klein,3,"Amazing tap list, claustrophobic space. Hard to relax when you're shoulder to shoulder.",2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_eb21ba4f9e3a,Pini Ben-Haim,5,For beer geeks this is paradise. Flight of four is the move for first-timers.,2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_ef3271875d6f,Yoni Bar,2,"Too small, too loud, too crowded. The beer is great but the experience isn't worth it on weekends.",2026-05-01T21:25:48.057473+00:00
sim_tap_room,tick_sim_tap_room_f2cd4a38b1e9,Dana Dagan,2,"Waited 20 minutes to order at the bar. No apology, no acknowledgement. Beer was good but still.",2026-05-01T21:25:48.057473+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_4152f3bd1b74,Dor Avni,5,"Incredible tap list, something new every visit. The double IPA right now is world class.",2026-05-01T22:12:27.805760+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_50cc9b9653e0,Tamar Levy,5,The cheese board and the Belgian wheat are a match made in heaven. Flawless experience.,2026-05-01T22:12:27.805760+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_9b160e5a6b02,Noa Eitan,5,"Best bar on Rothschild, no contest. Knowledgeable staff and rotating craft options.",2026-05-01T22:12:27.805760+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_a551bb7c7d07,Itai Gold,4,Solid bar with real personality. The porter is my regular order. Seating gets tight by 9pm.,2026-05-01T22:12:27.805760+00:00
sim_lager_ale_tlv,tick_sim_lager_ale_tlv_d356cb6654fd,Omer Katz,5,Happy hour deals on weekdays are genuinely good. The pale ale hits different at half price.,2026-05-01T22:12:27.805760+00:00
sim_beer_garden,tick_sim_beer_garden_0f7118758290,Hila Ohayon,5,"Took my team here for a celebration. Big tables, great service, everyone was happy.",2026-05-01T22:12:43.381590+00:00
